"redcap_id","recruit_date","source","recruit_int_summ","ps_proj_eligible","screened","sl_status","randomized","complete","rand_proj"
"169",2021-06-14,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"170",2021-06-15,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"172",2021-06-15,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"173",2021-06-15,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"175",2021-06-15,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"178",2021-06-16,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"179",2021-06-16,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"182",2021-06-17,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"185",2021-06-17,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"186",2021-06-17,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"189",2021-06-18,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"190",2021-06-20,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"193",2021-06-22,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"195",2021-06-23,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"196",2021-06-23,"flyer","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"198",2021-06-23,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
